"cod_isco6","Parent","txt_isco6"
36201004,26120,"Giudice cantonale"
36201005,26120,"Giudice istruttore | Giudice istruttrice"
36201006,26110,"Avvocato distrettuale | Avvocata distrettuale"
36201007,26120,"Giudice dei minorenni"
36201008,26120,"Giudice federale"
36201009,26190,"Uditore giudiziario | Uditrice giudiziaria"
36201010,26120,"Presidente di tribunale | Presidentessa di tribunale"
36201011,26110,"Procuratore distrettuale | Procuratrice distrettuale"
36201012,26110,"Procuratore pubblico | Procuratrice pubblica"
36201013,26120,"Giudice unico, ricorsi d'imposte fondiarie | Giudice unica, ricorsi d'imposte fondiarie"
36201014,26120,"Presidente di tribunale superiore | Presidentessa di tribunale superiore"
36201015,26120,"Sostituto del giudice | Sostituta del giudice"
36201016,26120,"Giudice di pace"
36201017,26120,"Giudice arbitrale"
36201018,26120,"Giudice di tribunale distrettuale"
36201019,26120,"Giudice"
36201020,26190,"Uditore militare | Uditrice militare"
36201021,26110,"Avvocato di minori | Avvocata di minori"
36201022,26120,"Presidente del tribunale distrettuale | Presidentessa del tribunale distrettuale"
36201023,26190,"Prefetto del tribunale | Prefetta del tribunale"
36201024,26190,"Uditore al tribunale di distretto | Uditrice al tribunale di distretto"
36201025,26120,"Supplente pretore | Supplente pretora"
36201026,26120,"Presidente del tribunale penale"
36201027,26120,"Presidente del tribunale civile"
36201028,26120,"Presidente del tribunale di appello"
36201029,26120,"Giudice di cassazione"
36201030,26120,"Presidente del tribunale di prima istanza"
36201031,26120,"Giudice amministrativo | Giudice amministrativa"
36201032,26120,"Presidente del tribunale amministrativo"
36201033,26120,"Presidente del tribunale commerciale"
36201034,26120,"Giudice penale"
36201035,26110,"Procuratore pubblico | Procuratrice pubblica"
36201036,26110,"Procuratore servizio gioventù | Procuratrice servizio gioventù"
36201037,26110,"Procuratore generale della Confederazione | Procuratrice generale della Confederazione"
36201038,26110,"Procuratore generale | Procuratrice generale"
36201039,26120,"Giudice specializzato | Giudice specializzata"
36201040,26120,"Giudice circondariale"
36202001,34110,"Cancelliere di tribunale federale | Cancelliera di tribunale federale"
36202002,34110,"Cancelliere di tribunale superiore | Cancelliera di tribunale superiore"
36202003,34110,"Sostituto di cancelleria di tribunale | Sostituta di cancelleria di tribunale"
36202004,34110,"Segretario di tribunale | Segretaria di tribunale"
36202005,34110,"Aiuto cancelliere di tribunale | Aiuto cancelliera di tribunale"
36202006,34110,"Sostituto-cancelliere | Sostituta-cancelliera"
36202007,34110,"Cancelliere di tribunale distrettuale | Cancelliera di tribunale distrettuale"
36202008,34110,"Cancelliere di tribunale | Cancelliera di tribunale"
36202009,34110,"Cancelliere di tribunale | Cancelliera di tribunale"
36202010,34110,"Cancelliere di tribunale cantonale | Cancelliera di tribunale cantonale"
36202011,34110,"Segretario di tribunale distrettuale | Segretaria di tribunale distrettuale"
36202012,34110,"Segretario del tribunale federale | Segretaria del tribunale federale"
36202013,34110,"Segretario di tribunale cantonale | Segretaria di tribunale cantonale"
36202014,34110,"Segretario della corte d'appello | Segretaria della corte d'appello"
36202015,34110,"Cancelliere della camera | Cancelliera della camera"
36202016,34110,"Segretario di tribunale | Segretaria di tribunale"
36202017,34110,"Cancelliere di tribunale distrettuale | Cancelliera di tribunale distrettuale"
36203001,26110,"Avvocato/Esami federali (Berna) | Avvocata/Esami federali (Berna)"
36203002,26191,"Notaio ufficiale | Notaia ufficiale"
36203003,26191,"Notaio | Notaia"
36203004,26110,"Avvocato | Avvocata"
36203005,26110,"Avvocato | Avvocata"
36203006,26110,"Avvocato | Avvocata"
36203007,26110,"Avvocato e notaio | Avvocata e notaia"
36203008,26110,"Avvocato e notaio | Avvocata e notaia"
36203009,26110,"Avvocato e notaio | Avvocata e notaia"
36203010,26190,"Agente di brevetti (notaio) | Agente di brevetti (notaia)"
36203011,26110,"Avvocato notaio | Avvocata notaia"
36203012,26110,"Avvocato, dr. iur. | Avvocata, dr. iur."
36203013,26110,"Avvocato, lic. iur. | Avvocata, lic. iur."
36203014,26110,"Avvocato | Avvocata"
36203015,26190,"Notaio di brevetti | Notaia di brevetti"
36203016,26191,"Patente di notaio | Patente di notaia"
36203017,26110,"Sostituto d'avvocato | Sostituta d'avvocato"
36203018,26191,"Notaio pubblico | Notaia pubblica"
36203019,26110,"Avvocato LL.M | Avvocata LL.M"
36203020,26110,"Avvocato e notaio LL.M | Avvocata e notaia LL.M"
36203021,26110,"Avvocato LL.M | Avvocata LL.M"
36203022,26110,"Avvocato e notaio LL.M | Avvocata e notaia LL.M"
36203023,26110,"Avvocato LL.M | Avvocata LL.M"
36203024,26110,"Avvocato e notaio LL.M | Avvocata e notaia LL.M"
36203025,26110,"Avvocato in diritto economico | Avvocata in diritto economico"
36203026,26110,"Avvocato tributarista | Avvocata tributarista"
36203027,26110,"Avvocato d'assicurazioni | Avvocata d'assicurazioni"
36203028,26110,"Avvocato in diritto del marchio | Avvocata in diritto del marchio"
36203029,26110,"Avvocato aziendale | Avvocata aziendale"
36204001,26100,"Lic. iur."
36204002,26100,"Dr. iur."
36204003,26190,"Consulente giuridico | Consulente giuridica"
36204004,26100,"Lic. in diritto"
36204005,26190,"Consulente legale"
36204006,34110,"Ombudsman | Ombudswoman"
36204007,26300,"Dottore in polizia scientifica e criminologia | Dottoressa in polizia scientifica e criminologia"
36204008,26100,"Dottore in diritto | Dottoressa in diritto"
36204009,26190,"Collaboratore giuridico, servizio giuridico bancario | Collaboratrice giuridica, servizio giuridico bancario"
36204010,34110,"Assistente avvocato | Assistente avvocata"
36204011,34110,"Aiuto avvocato | Aiuto avvocata"
36204012,34110,"Assistente di tribunale"
36204013,34110,"Agente d'ufficio legale"
36204014,34110,"Collaboratore notaio | Collaboratrice notaia"
36204015,34110,"Consulente di brevetti"
36204016,34110,"Agente giuridico | Agente giuridica"
36204017,26190,"Collaboratore giudiziario | Collaboratrice giudiziaria"
36204018,26190,"Consulente giuridico | Consulente giuridica"
36204019,26320,"Criminologo | Criminologa"
36204020,34110,"Agente giuridico in vendita | Agente giuridica in vendita"
36204021,26190,"Criminalista"
36204022,26100,"Giurista"
36204023,34110,"Assistente giurista"
36204024,34110,"Ispettore giuridico | Ispettrice giuridica"
36204025,26190,"Collaboratore giuridico | Collaboratrice giuridica"
36204026,26190,"Giurista d'assicurazioni"
36204027,26190,"Consulente giuridico aziendale | Consulente giuridica aziendale"
36204028,13490,"Capo servizio contenzioso"
36204029,34110,"Aiuto d'avvocato e notaio | Aiuto d'avvocata e notaia"
36204030,34110,"Relatore | Relatrice"
36204031,26190,"Giurista di impresa"
36204032,26190,"Consulente legale"
36204033,26190,"Responsabile prodotti a marchio (brand manager)"
36204034,26190,"Direttore giuridico | Direttrice giuridica"
36204035,26190,"Giurista amministrativo | Giurista amministrativa"
36204036,42250,"Complaint Manager"
36204037,24110,"Compliance Officer"
36204038,26190,"Giurista nella protezione del marchio"
36204040,34110,"Patent Professional"
36204041,26190,"Responsabile della ricerca di brevetti"
36204042,21310,"Esperto forensico | Esperta forensica"
36204043,26190,"Legal Counsel"
36204044,26350,"Mediatore | Mediatrice"
36204045,26100,"Assessore legale | Assessora legale"
36204047,26190,"Contracts Manager"
36204048,26190,"Giurista specializzato in diritto contrattuale | Giurista specializzata in diritto contrattuale"
36204049,34110,"Impiegato del servizio contenzioso | Impiegata del servizio contenzioso"
36204050,34110,"Esaminatore di brevetti | Esaminatrice di brevetti"
36204051,26100,"Giurista LL.M"
36204052,26100,"Master of Laws"
36204053,26100,"Master of Laws LL.M"
36204054,26310,"LL.M.oec"
36204055,26100,"Dr. iur. LL.M"
36204056,26100,"Lic. iur. LL.M"
36204057,26100,"Bachelor of Laws"
36204058,26100,"Bachelor of Laws LL.B"
36204059,26100,"Giurista LL.D"
36204060,26320,"Vittimologo | Vittimologa"
36204061,34110,"Paralegal"
36204062,26320,"Criminologo | Criminologa"
36204063,26190,"Giurista linguista"
36204064,26190,"Storico del diritto | Storica del diritto"
36204065,26190,"Giurista bancario | Giurista bancaria"
36204066,26190,"Giurista, diritto immobiliare"
36204067,26190,"Giurista tributario | Giurista tributaria"
36204068,26430,"Traduttore giuridico | Traduttrice giuridica"
36204069,26190,"Consulente giuridico | Consulente giuridica"
36204070,26190,"Impiegato giuridico specializzato | Impiegata giuridica specializzata"
36204071,26100,"Giurista"
36204072,26190,"Redattore di leggi | Redattrice di leggi"
36204073,26110,"Giurista, specialista in diritto ecclesiastico"
36204074,26190,"Giurista di impresa"
36204075,26320,"Specialistica in criminologia sociale"
36204076,24110,"Compliance advisor"
37101001,26420,"Libero giornalista | Libera giornalista"
37101002,34310,"Fotoreporter"
37101003,26420,"Giornalista"
37101004,26420,"Redattore di casa editrice | Redattrice di casa editrice"
37101005,26420,"Caporedattore | Caporedattrice"
37101006,26420,"Giornalista TV"
37101007,26410,"Pubblicista letterario | Pubblicista letteraria"
37101008,26420,"Capo stampa"
37101009,26420,"Corrispondente estero | Corrispondente estera"
37101010,26420,"Corrispondente di quotidiani"
37101011,26420,"Giornalista professionista"
37101012,26420,"Giornalista sportivo | Giornalista sportiva"
37101013,26420,"Redattore di moda | Redattrice di moda"
37101014,26420,"Reporter-giornalista"
37101015,26410,"Redattore tecnico | Redattrice tecnica"
37101016,26410,"Redattore scientifico | Redattrice scientifica"
37101017,26420,"Redattore radiofonico | Redattrice radiofonica"
37101018,26420,"Redattore di feuilleton | Redattrice di feuilleton"
37101019,26420,"Redattore specializzato | Redattrice specializzata"
37101020,26420,"Aggiunto del caporedattore | Aggiunta del caporedattore"
37101021,26420,"Redattore di Palazzo federale | Redattrice di Palazzo federale"
37101022,26420,"Corrispondente d'agenzia di stampa"
37101023,26420,"Assistente editorialista"
37101024,26420,"Caporedattore | Caporedattrice"
37101025,26420,"Pubblicista"
37101026,26410,"Redattore concettuale | Redattrice concettuale"
37101027,26420,"Redattore | Redattrice"
37101028,26420,"Reporter"
37101029,26420,"Redattore-illustratore | Redattrice-illustratrice"
37101030,26420,"Redattore responsabile | Redattrice responsabile"
37101031,26420,"Columnist"
37101032,26420,"Radio reporter"
37101033,26420,"Giornalista televisivo | Giornalista televisiva"
37101034,26420,"Redattore televisivo | Redattrice televisiva"
37101035,26560,"Commentatore | Commentatrice"
37101036,26420,"Cronista-corrispondente"
37101037,26420,"Reporter cinematografico | Reporter cinematografica"
37101038,26420,"Collaboratore di redazione | Collaboratrice di redazione"
37101039,44190,"Assistente di redazione"
37101040,26420,"Collaboratore di redazione | Collaboratrice di redazione"
37101041,26560,"Commentatore televisivo | Commentatrice televisiva"
37101042,26420,"Giornalista RP"
37101043,26420,"Corrispondente nazionale"
37101044,26420,"Redattore musicale | Redattrice musicale"
37101045,26420,"Responsabile stampa"
37101046,26420,"Giornalista-redattore | Giornalista-redattrice"
37101047,26410,"Redattore tecnico APF | Redattrice tecnica APF"
37101048,26420,"Giornalista economico | Giornalista economica"
37101049,26420,"Redattore economico | Redattrice economica"
37101050,26420,"Giornalista scientifico | Giornalista scientifica"
37101051,26420,"Redattore di notizie | Redattrice di notizie"
37101052,24310,"Incaricato dell'informazione | Incaricata dell'informazione"
37101053,26420,"Redattore culturale | Redattrice culturale"
37101054,26420,"Redattore di notiziari brevi online | Redattrice di notiziari brevi online"
37101055,26420,"Direttore di redazione | Direttrice di redazione"
37101056,26420,"Redattore sportivo | Redattrice sportiva"
37101057,26420,"Redattore interni | Redattrice interni"
37101058,26420,"Redattore esteri | Redattrice esteri"
37101059,26420,"Giornalista video"
37101060,26410,"Medical Writer"
37101061,26420,"Giornalista finanziario | Giornalista finanziaria"
37101062,26420,"Giornalista radio-televisivo | Giornalista radio-televisiva"
37101064,26410,"Redattore Internet | Redattrice Internet"
37101065,26420,"Caporedattore | Caporedattrice"
37101066,34310,"Fotogiornalista"
37101067,26420,"Redattore finanziario | Redattrice finanziaria"
37101068,26420,"Giornalista agricolo | Giornalista agricola"
37101069,26420,"Redattore locale | Redattrice locale"
37101070,26420,"Reporter televisivo | Reporter televisiva"
37101071,26420,"Capo reporter"
37101072,26420,"Giornalista locale"
37101073,26420,"Reporter borsistico | Reporter borsistica"
37101074,26420,"Giornalista aeronautico | Giornalista aeronautica"
37102001,44130,"Correttore di bozze | Correttrice di bozze"
37102002,44130,"Correttore | Correttrice"
37102003,44130,"Correttore di bozze, giornali | Correttrice di bozze, giornali"
37102004,44130,"Correttore, APF | Correttrice, APF"
37102005,44130,"Aiuto correttore | Aiuto correttrice"
37102006,44130,"Correttore di bozze | Correttrice di bozze"
37102007,44130,"Lettore | Lettrice"
37102008,44130,"Lettore di casa editrice | Lettrice di casa editrice"
37102009,44130,"Lettore scientifico specializzato | Lettrice scientifica specializzata"
37102010,26430,"Correttore scientifico | Correttrice scientifica"
37103001,26430,"Interprete"
37103002,26430,"Traduttore | Traduttrice"
37103003,26430,"Interprete"
37103004,26430,"Assistente traduttore | Assistente traduttrice"
37103005,26430,"Traduttore tecnico | Traduttrice tecnica"
37103006,26430,"Interprete in contemporanea"
37103007,26430,"Interprete per sordi"
37103008,26430,"Interprete-traduttore | Interprete-traduttrice"
37103009,26430,"Traduttore diplomato | Traduttrice diplomata"
37103010,26430,"Interprete in contemporanea"
37103011,26430,"Traduttore di corrispondenza | Traduttrice di corrispondenza"
37103012,26430,"Redattore-traduttore di testi | Redattrice-traduttrice di testi"
37103013,26430,"Interprete in contemporanea"
37103014,26430,"Redattore-traduttore di testi | Redattrice-traduttrice di testi"
37103015,26430,"Interprete in lingua dei segni"
37103016,26430,"Interprete in lingua dei segni"
37103017,26430,"Traduttore SUP | Traduttrice SUP"
37103018,26430,"Interprete di conferenza SUP"
37103019,26430,"Traduttore specializzato | Traduttrice specializzata"
37103020,26430,"Interprete giudiziario | Interprete giudiziaria"
37103021,26430,"Traduttore letterario | Traduttrice letteraria"
37103022,26430,"Traduttore medico | Traduttrice medica"
37103023,26430,"Interprete simultaneo | Interprete simultanea"
37103024,26430,"Interprete consecutivista"
37103025,26430,"Traduttore alfabeto Braille | Traduttrice alfabeto Braille"
37103026,26430,"Traduttore alfabeto Braille | Traduttrice alfabeto Braille"
37103027,26430,"Interprete telefonico | Interprete telefonica"
37103028,26430,"Traduttore di casa editrice | Traduttrice di casa editrice"
37103029,26430,"Traduttore economico | Traduttrice economica"
37103030,26430,"Traduttore commerciale | Traduttrice commerciale"
37103031,26430,"Traduttore televisivo | Traduttrice televisiva"
37103032,26430,"Traduttore cinematografico | Traduttrice cinematografica"
37103033,26430,"Interprete turistico | Interprete turistica"
